,artist_name,duration,key,song_hotttnesss,tempo,time_signature,year
8859,b'Jake Hess',154.61832,0,,138.257,4,0
8860,b'Alan Silvestri',77.60934,5,0.4477840511958349,82.556,4,1990
8861,b'For Squirrels',200.07138,9,0.48456252996792964,162.909,4,1995
8862,b'Chris Farlowe',395.93751,4,,106.328,3,0
8863,b'Taboo',213.002,2,,140.001,4,0
8864,b'Devo',175.25506,4,0.4432913119053975,152.942,4,1993
8865,b'Frl.Menke',229.51138,0,,156.414,4,1982
8866,b'The Hollywood Brats',41.16853,4,0.30416950343527516,89.483,3,0
8867,b'Carl Smith',141.06077,4,0.0,181.018,4,0
8868,b'The Nelons',236.5122,3,,141.982,4,0
8869,b'Pink Floyd',188.1073,9,0.7934711882688334,117.634,4,1972
8870,b'Blind Blake',220.26404,0,,88.874,1,0
8871,b'El Tiempo',179.51302,4,,97.08,4,0
8872,b'Prince',500.29669,0,,120.284,4,0
8873,b'Roger Miller',146.23302,0,0.26586104921065007,112.884,3,0
8874,b'Al Di Meola',291.02975,0,0.4994458348006321,209.581,4,1980
8875,b'Blind Blake',218.43546,2,,104.001,1,0
8876,b'Marcel Mouloudji',129.77587,1,,108.333,4,0
8877,b'Kieran',243.25179,5,0.0,155.757,3,0
8878,b'Sunidhi Chauhan / Anu Malik / Jatin Sharma',319.32036,9,0.42530424172042486,127.98,4,0
8879,b'The Blind Boys Of Alabama',176.40444,9,0.34580223396532944,86.366,4,2005
8880,b'Seguridad Social',254.53669,9,,169.663,4,1999
8881,b'Princess Lover',262.45179,9,0.0,166.029,4,2007
8882,b'Brazilian Tropical Orchestra',174.70649,0,,99.397,4,0
8883,b'System of a Down',160.49587,0,0.8498731240081852,196.201,4,1996
8884,b'Joe Bonamassa',372.76689,5,,66.366,3,2006
8885,"b""Vex'd""",295.49669,2,0.6053318871530874,117.007,4,2010
8886,b'Antigone Rising',213.55057,8,0.4454545254934259,123.944,4,2005
8887,b'The Cate Brothers',330.63138,0,0.2690718402592736,167.871,4,0
8888,b'Crusaders',117.68118,7,0.0,98.293,1,0
8889,b'Abbott & Chambers',492.45995,11,,135.993,4,0
8890,b'Triana Pura',202.94485,9,0.0,150.418,3,0
8891,b'Quinteto Violado',391.00036,7,,139.806,5,0
8892,b'Karnig Sarkissian',476.47302,9,,67.886,4,0
8893,b'Mikey Dread',261.79873,0,,141.148,4,0
8894,b'Tommy Makem;The Clancy Brothers',117.02812,11,,120.988,1,0
8895,b'Proficy',230.24281,1,,111.116,7,0
8896,b'Klaus Badelt',128.62649,9,0.7033417841342677,138.54,3,2003
8897,b'T.O.K.',208.50893,0,0.5854528517755737,100.002,4,2001
8898,b'Marvin Hamlisch;John Lithgow;Jeffrey Huard',99.70893,9,,118.566,3,0
8899,b'Jimmie Vaughan',207.09832,5,0.46054128135865785,110.509,4,0
8900,b'Serpentine',244.92363,11,0.21508031850922793,88.566,3,0
8901,b'Aleks Syntek',223.97342,3,,127.969,4,0
8902,b'Tony Tuff',229.58975,4,,149.844,4,0
8903,b'Aesop Rock',310.80444,6,0.4830645596002331,87.618,4,2003
8904,b'Caramell',218.40934,0,,137.954,4,1999
8905,b'Frank Stokes',176.32608,5,,149.056,1,2005
8906,b'Winston McAnuff_ The Bazbaz Orchestra',225.04444,1,0.0,135.706,4,2005
8907,b'Los Traileros Del Norte',163.23873,5,,189.682,4,0
8908,b'Bela Fleck And The Flecktones',309.9424,5,,75.699,3,0
8909,b'Cedric Myton',520.04526,1,,132.084,1,0
8910,b'Gary Moore',724.92363,6,0.23962909777363708,112.47,4,0
8911,b'Stefano Battaglia_ Giovanni Maier_ Michele Rabbia',343.50975,7,,37.797,4,0
8912,b'Zombina & The Skeletones',210.93832,7,,190.035,4,2006
8913,b'Massive T\xc3\xb6ne',220.78649,1,0.3603705827121406,97.054,4,2002
8914,b'Egberto Gismonti',236.7473,1,,154.084,1,0
8915,b'Mick Clarke',165.72036,2,,84.736,1,0
8916,b'Minnie Riperton',197.69424,3,,151.752,4,1990
8917,b'Aisha Duo',350.64118,7,0.5013152373561186,132.888,3,2005
8918,b'Slipknot',234.05669,7,0.4994458348006321,100.482,4,0
8919,b'Olga Ta\xc3\xb1\xc3\xb3n',279.53587,8,0.6837701119912555,129.962,4,2006
8920,b'Nick Cave & The Bad Seeds',202.05669,7,0.4072330149011048,70.759,3,1993
8921,b'Cockney Rejects',241.50159,2,0.3231121208952123,163.393,4,2007
8922,b'Krystof',222.32771,9,0.5096409655518045,88.024,4,2006
8923,b'Justin',219.97669,0,,99.914,4,0
8924,b'Ebru Yasar',214.96118,6,0.0,130.023,4,0
8925,b'Andy & Lucas',208.92689,9,,93.355,5,2003
8926,b'Danny Barnes',160.46975,0,0.23962909777363708,189.782,4,2005
8927,b'The Knightsbridge Strings',185.93914,2,,74.153,4,0
8928,b'Hot Tuna',304.45669,9,,134.616,1,1970
8929,b'Ultimate Tracks',279.40526,9,,129.99,4,0
8930,b'Mississippi John Hurt',238.94159,9,,174.23,1,1967
8931,b'James Hunter',180.89751,9,0.4541929882180224,101.664,4,2008
8932,b'Xmilk',141.16526,9,0.0,197.471,1,0
8933,b'Chacho',460.69506,7,0.34580223396532944,102.572,4,0
8934,b'Ronnie Drew',194.97751,7,0.26695518627553855,117.939,4,0
8935,b'Emilio',191.55546,4,0.24906579485370342,94.895,4,0
8936,b'Usher Featuring The Nu Beginning',313.7824,7,,152.879,4,0
8937,b'Blind Willie Johnson',198.00771,5,,125.692,1,1991
8938,b'Karen Peck And New River',177.76281,8,0.0,148.03,4,0
8939,b'Edelweiss',201.42975,0,0.38330805475797713,173.903,4,0
8940,b'Edmundo Ros & His Orchestra',183.14404,3,,161.996,4,0
8941,b'The Crystal Method',357.642,11,0.6325250621154929,114.313,4,1997
8942,b'Guaco',265.29914,0,0.4873785077642102,169.131,1,2000
8943,b'NOFX',108.12036,0,0.5965711976662524,198.201,4,2001
8944,b'David Jalbert',153.33832,8,0.19039963058422918,44.407,4,0
8945,b'Louisa Mark feat. Kevin Henry',267.10159,5,0.0,151.728,7,0
8946,b'Salt The Wound',218.80118,10,,179.629,4,2008
8947,b'Timo Maas featuring MC Chikaboo',333.87057,11,0.6830048923102473,130.026,4,2002
8948,b'Havok',238.07955,5,0.3347065490692206,98.9,1,0
8949,b'Los Salvajes',229.14567,2,,137.049,1,0
8950,b'BMX Bandits',208.40444,1,0.4507622416414992,127.434,4,2007
8951,b'Rustless',119.53587,6,0.0,122.089,4,0
8952,b'Flame',259.18649,0,0.38293509007501925,127.974,4,0
8953,b'Ennio Morricone',134.37342,5,,140.148,4,0
8954,b'Raze',25.88689,2,,92.403,7,0
8955,b'Natasha Bedingfield',341.41995,7,,162.329,4,2008
8956,b'Fyah Blaze',217.25995,9,,208.299,3,2005
8957,b'Erick Sermon',198.63465,0,0.4051157216913865,97.812,4,1993
8958,b'Alejandro Lerner',232.48934,7,0.0,129.233,4,1984
8959,b'Elvin Bishop',316.3424,4,0.0,105.486,1,0
8960,b'Goldfish',208.79628,7,0.0,125.04,4,0
8961,b'Toni Braxton',249.18159,1,0.662651978737856,84.797,4,2002
8962,b'Natassa Theodoridou',212.06159,3,,116.228,4,0
8963,b'DJ Godfather',33.14893,1,,174.211,4,0
8964,b'Richard Galliano',196.25751,0,0.0,106.153,3,1992
8965,b'Julissa',262.73914,9,0.0,100.005,4,0
8966,b'Marc Dorsey',301.50485,7,0.0,137.953,4,1999
8967,"b""Oesch's die Dritten""",168.28036,8,0.0,96.447,3,0
8968,b'Pepper',264.59383,9,,165.171,4,2007
8969,b'Tim Wilson',166.84363,5,,122.061,4,2005
8970,b'Josh Groban',258.40281,4,0.2707759989463275,83.195,4,0
8971,b'Varios',321.67138,9,,129.756,3,0
8972,b'Plaza',188.39465,1,0.5528750148605902,125.181,4,0
8973,b'Neema',209.44934,10,,162.575,4,0
8974,b'Margaret Becker',292.10077,6,,148.8,4,0
8975,b'Sick Of It All',175.41179,9,0.5237873626964301,96.703,4,1997
8976,b'Gonzalo Rubalcaba',586.29179,3,0.21508031850922793,62.008,1,0
8977,b'Leila Chicot',236.19873,2,,90.0,4,0
8978,b'Roy Drusky',192.10404,11,,104.416,3,0
8979,b'Penguin Caf\xc3\xa9 Orchestra',281.28608,7,0.0,116.933,4,0
8980,b'Jim Jones / Chink Santana',289.74975,10,0.41967427880955327,122.038,1,0
8981,b'The Perrys',213.60281,7,,96.024,4,0
8982,b'John Wesley',246.69995,0,0.3231121208952123,169.193,4,1999
8983,b'Giorgos Marinis',286.37995,9,,100.079,4,0
8984,b'Klimperei',99.29098,3,0.0,88.138,4,0
8985,b'Year of Desolation',259.02975,11,0.0,98.638,5,2005
8986,b'Liars',136.17587,4,,130.48,4,2007
8987,b'Flor Silvestre',161.93261,2,,98.713,4,0
8988,b'Blackfoot',204.09424,4,0.3552855364230894,146.186,4,0
8989,b'Lady Saw',180.81914,4,0.21508031850922793,164.069,4,1994
8990,b'Moon Mullican',175.0722,2,0.0,80.583,3,0
8991,b'Dave Eggar',225.25342,2,0.2623089972119452,149.895,4,2005
8992,b'X-ecutioners featuring Tom Tom Club & Biz Markie',236.43383,0,0.5187598979970994,102.643,4,2001
8993,b'The Del McCoury Band',183.17016,0,0.0,180.521,4,0
8994,b'3 of Hearts',224.07791,0,,101.684,4,2001
8995,b'Dario Marianelli',70.05995,9,0.45694954353714434,60.404,1,2009
8996,b'Ciaran Byrne',150.282,0,0.0,73.314,7,2006
8997,b'Furry Lewis',193.20118,6,0.6461512337882942,102.248,4,0
8998,b'Busdriver',125.77914,1,,242.7,4,2004
8999,b'Static-X',98.89914,0,0.7915205534075423,85.466,5,2003
9000,b'Hollowtip',265.82159,1,,174.984,4,0
9001,b'Pete Bamboo',290.37669,9,0.0,156.078,4,0
9002,b'Porcupine Tree',441.88689,7,0.863477373662886,154.24,3,2002
9003,b'Tania Maria',233.7171,0,,124.021,4,0
9004,b'The Token',128.1824,10,0.23757809699146515,124.283,4,1994
9005,b'The Party Group',255.4771,0,,86.666,5,0
9006,b'EPMD',291.16036,9,,180.469,4,1992
9007,b'Dario Marianelli',192.86159,1,,90.845,5,2009
9008,b'Iggy And The Stooges',347.53261,9,,165.81,4,1996
9009,b'Kurtis Blow',220.83873,7,,107.373,4,1990
9010,b'Eric Demarsan',107.7024,7,,82.491,4,0
9011,b'Kent',240.97914,3,0.5194485814940588,143.908,4,0
9012,b'Jackie Wilson',182.49098,11,0.3347065490692206,67.56,7,1993
9013,b'Los Del Rio',202.29179,7,,60.025,1,0
9014,b'Henri Pousseur',1266.41587,7,,89.467,7,0
9015,b'Spitfire',109.26975,1,0.0,139.02,4,0
9016,b'Portobello',304.84853,9,,129.699,4,0
9017,b'David Banner',72.4371,3,,167.018,4,2008
9018,b'Bionikworld',413.51791,11,0.0,125.997,4,0
9019,b'The Wilburns',182.22975,7,0.0,148.024,4,0
9020,b'Bullet For My Valentine',223.76444,8,0.513189736125819,185.012,4,2005
9021,b'Niraj Chag',293.40689,1,0.2538347361322313,179.004,4,0
9022,b'Warner mack',160.20853,9,,98.612,4,0
9023,b'One Be Lo',164.85832,2,,58.407,4,0
9024,b'Bodies In the Gears of the Apparatus',126.17098,6,0.44391991347087234,88.053,4,2005
9025,b'Information Society',221.6224,7,0.6860148344718987,128.137,4,0
9026,b'Rick Ross',158.22322,7,,114.066,1,0
9027,b'Tinariwen',336.32608,9,0.5637552083912959,105.981,4,2003
9028,b'Uman',412.02893,7,0.0,84.949,4,0
9029,b'Ice & Breeze',521.19465,11,,145.011,4,0
9030,b'Jean-Jacques Goldman;Edith Lefel;Malavoi',238.44526,2,0.0,68.242,4,0
9031,b'Irish Tenors',269.47873,7,0.24927947737167888,69.487,4,0
9032,b'Lupe Fiasco',226.66404,5,0.8786199597186275,188.018,7,0
9033,b'Silverchair',209.00526,7,0.6043266211545104,153.785,3,1997
9034,b'Cali',299.49342,9,0.0,89.709,7,0
9035,b'The Vaughan Brothers;Stevie Ray Vaughan;Jimmy Vaughan',196.57098,1,0.6282967960600924,114.088,4,1990
9036,b'Scott Krippayne',192.60036,11,0.0,88.537,5,0
9037,b'Lady Saw',218.40934,1,0.0,67.137,3,1996
9038,b'Wayne Watson',226.24608,4,0.0,99.093,4,0
9039,b'A Perfect Murder',229.79873,2,0.52549711888017,239.407,4,2007
9040,b'Clarence Gatemouth Brown',192.83546,2,,153.021,1,0
9041,b'Zombie Girl',273.34485,1,,123.004,4,2007
9042,b'Jeff And Sheri Easter',222.92853,8,0.240820952674793,121.944,4,0
9043,b'Mich\xc3\xa8le Crider;Vincenzo La Scola;Samuel Ramey;Riccardo Muti',216.68526,4,,85.184,4,0
9044,b'Ray Lynch',283.74159,6,0.5479529419800353,122.895,4,1998
9045,b'Rocio Jurado',359.65342,0,0.0,99.882,1,0
9046,b'Necrodaemon',225.59302,9,,210.124,4,0
9047,b'Atomic Rooster',203.31057,9,,104.796,4,1972
9048,b'Neil Diamond',224.57424,0,,139.487,4,1984
9049,b'M',259.83955,11,0.0,119.992,4,0
9050,b'Mar\xc3\xada Elena Walsh',164.54485,4,0.0,107.288,3,0
9051,b'OV7',164.33587,4,0.4348380902608562,105.976,4,2000
9052,b'Ancient Astronauts',331.59791,7,0.0,170.04,4,0
9053,b'Slum Village',84.47955,4,0.61145443364559,93.352,4,1997
9054,b'Yuppie Pricks',161.38404,0,,155.127,4,0
9055,b'Big Audio Dynamite',424.22812,1,0.21508031850922793,125.038,4,1986
9056,b'Planxty',345.70404,4,0.45972498833129394,45.199,4,0
9057,b'HardNox',212.89751,0,,118.026,4,0
9058,b'Donnie McClurkin',302.36689,5,0.39200877147130697,150.117,4,2000
9059,b'Bessie Smith',187.03628,10,,70.746,1,1991
9060,b'Paso Doble',330.37016,11,,147.002,4,0
9061,b'Talking Heads',355.73506,5,0.30416950343527516,113.142,4,1986
9062,b'Jake Hess',298.89261,10,0.2538347361322313,99.958,4,2004
9063,b'Jimmy Page',184.78975,2,0.6443620691714819,149.981,7,1988
9064,b'Desert Dwellers',489.58649,6,0.22914410371660274,97.014,4,0
9065,b'Spooky Tooth',222.14485,2,,96.645,4,1969
9066,b'Funeral For A Friend',164.54485,6,0.6657491751701773,148.045,4,2003
9067,b'Basic Channel',329.01179,8,0.5939349811310748,107.709,4,1995
9068,b'Sweet',295.36608,9,0.0,120.18,4,0
9069,b'Sound Field',564.37506,1,,137.971,4,0
9070,b'The Ataris',99.49995,7,0.5384224029706356,228.637,1,1997
9071,b'The Rascals',231.99302,10,0.0,111.418,3,0
9072,b'Winds Of Plague',270.13179,11,0.6779979575397636,126.182,3,2008
9073,b'Leila Chicot',248.58077,10,,163.992,4,0
9074,b'John Cale',624.66567,2,0.0,101.37,1,0
9075,b'Ten Years After',598.41261,9,,128.239,4,0
9076,b'Camp Lo',233.35138,8,0.0,101.867,4,0
9077,b'Brooke Valentine',218.64444,9,0.6680333475530599,130.495,4,2005
9078,b'Pumpkin Buzzard',41.24689,2,,105.115,4,0
9079,b'Fredi',228.362,4,,115.082,3,0
9080,b'Butthole Surfers',263.70567,4,,146.01,4,1987
9081,b'Heavy D',212.24444,2,0.4309626724720748,153.058,4,2008
9082,b'DJ Godfather',333.00853,11,0.2940069910016068,117.236,4,0
9083,b'Nightwish',153.44281,4,0.6131252426489093,131.248,4,1997
9084,b'Snowgoons',197.85098,1,,80.505,4,2009
9085,b'Shakira',366.70649,4,,123.448,4,1995
9086,b'Andy & Lucas',274.93832,4,0.0,91.341,3,0
9087,b'DJ Omega',227.73506,11,,151.401,4,0
9088,b'Darwin Hobbs',311.95383,1,0.4944895175021134,140.085,3,0
9089,b'Sophie B. Hawkins',316.76036,11,,98.406,3,1992
9090,b'Behemoth',146.46812,2,0.55844174692148,126.154,4,2000
9091,b'Jim Kweskin with Samoa Wilson',265.01179,9,,110.837,4,0
9092,b'Jimmy McCracklin',201.97832,0,0.0,104.358,4,0
9093,b'The Forms',145.08363,3,0.4408264404988793,108.888,5,2007
9094,b'Crucial Conflict',230.5824,6,0.5187598979970994,147.99,4,2008
9095,b'Messy Marv',163.10812,4,,63.198,5,0
9096,b'Cake',91.32363,9,0.7644195693309949,157.992,4,2001
9097,b'The Mighty Mighty Bosstones',196.10077,9,0.6016862438536916,160.138,4,1994
9098,"b""RIDDLIN' KIDS""",195.65669,6,0.6765489056009939,144.721,4,2004
9099,b'Tampa Red',181.08036,2,,72.177,1,0
9100,b'Coldplay',295.67955,9,0.6511711244293451,137.008,3,2005
9101,b'Los Del Rio_ The D.E.Y.',206.68036,4,,103.928,4,0
9102,b'The Rance Allen Group',296.6722,10,0.27049720720123277,140.283,4,0
9103,b'Fontella Bass',175.38567,7,0.5479529419800353,124.826,4,2006
9104,b'Eumir Deodato',397.66159,7,0.42744657148843085,148.277,4,0
9105,b'Regina Belle',225.33179,10,0.4314328727979488,135.985,4,1995
9106,b'Sammi Cheng',255.76444,2,,98.485,4,2004
9107,b'Gang Of Four',196.49261,9,0.38293509007501925,143.606,4,1983
9108,b'Jonn Serrie',781.60934,11,0.539536826284304,144.354,7,0
9109,b'The Cardigans',255.39873,10,0.6417861861715467,105.919,3,1998
9110,b'Anane',225.07057,9,,84.682,3,0
9111,b'David Arkenstone',236.09424,2,0.2445628507051447,91.888,4,0
9112,b'Naughty By Nature featuring Phiness',241.24036,1,0.3867901771390143,107.936,3,0
9113,b'Blind Lemon Jefferson',175.15057,4,,101.676,3,1926
9114,b'Andy Griffith',151.32689,4,0.23962909777363708,160.623,4,0
9115,b'Tranzas',204.85179,8,0.5896996808565597,126.956,4,0
9116,b'Pierre Perret',238.10567,4,,108.241,4,1975
9117,b'Kenny Rogers',258.89914,2,,156.507,3,1999
9118,b'The Meatmen',211.3824,7,,149.79,4,0
9119,b'Mum',242.18077,2,0.0,83.341,1,0
9120,b'The Sonics_ Charlie & The Tunas',243.1473,4,,130.382,4,0
9121,b'The Rolling Stones',242.20689,5,,130.372,4,1981
9122,b'Les Hou-Lops',177.50159,9,,99.214,4,0
9123,b'Casey Bill Weldon',183.71873,7,,107.957,4,0
9124,b'Leroy Hutson',291.49995,1,0.3347065490692206,97.691,4,0
9125,b'Yndio',162.61179,9,,107.741,1,0
9126,b'The Black Crowes',202.91873,7,0.5851164871673854,130.692,1,2009
9127,b'Sukshinder Shinda',303.882,2,,91.513,4,0
9128,b'Mississippi John Hurt',198.76526,1,,111.722,5,1966
9129,b'The New York Dolls',344.45016,4,,154.763,1,1974
9130,b'The Rascals',168.56771,7,0.3347065490692206,78.19,3,0
9131,b'Liquid Spill',376.16281,4,,140.133,4,0
9132,b'B.B. King',170.68363,3,,103.859,1,1956
9133,b'Aerosmith',241.8673,9,0.5662267608745746,94.423,3,1979
9134,b'The Beatles / Tony Sheridan',130.95138,1,0.7455641702776447,159.437,1,1964
9135,b'Various Production',239.90812,1,,151.992,4,2009
9136,b'Los Fabulosos Cadillacs',151.92771,0,0.4675749482192641,149.767,1,1988
9137,b'Led Zeppelin',145.05751,11,1.0,150.569,3,1970
9138,b'Nora',198.63465,7,0.0,74.074,4,0
9139,b'Brian Tyler',128.54812,11,,122.653,3,2007
9140,b'Brenda Lee',133.69424,2,,93.033,4,0
9141,b'Nightwish',238.54975,2,,139.482,5,2004
9142,b'Pee Wee King',162.21995,2,,127.924,4,0
9143,b'Scweez',204.32934,1,0.0,105.037,4,0
9144,b'John Fogerty',354.35057,4,0.4081108835105221,105.131,4,1986
9145,b'Nazz',151.562,5,0.3347065490692206,167.829,4,0
9146,b'Marcel Azzola',323.39546,2,0.0,73.526,4,0
9147,b'Fl\xc3\xa4skkvartetten / Daniel Bellqvist',258.16771,2,0.4432913119053975,60.956,4,0
9148,b'Albin Myers',425.61261,4,0.319565986882865,127.84,4,0
9149,b'DJ Harry',327.47057,7,0.0,133.343,5,2004
9150,b'2XL',230.37342,5,0.0,102.949,4,0
9151,b'Edmundo Ros',135.88853,7,,127.443,1,0
9152,b'Pescado Rabioso',579.44771,0,,111.011,4,1973
9153,b'Agency 1.9.9.4',168.12363,1,0.0,135.095,3,0
9154,b'Leann Rimes & Brian McFadden',224.83546,5,,137.87,4,0
9155,b'Robert Palmer',181.73342,7,,157.788,4,0
9156,b'Audio Adrenaline',285.83138,9,0.0,144.987,4,0
9157,b'Frost',271.882,1,0.3522322250053423,154.753,4,0
9158,b'Dylan Kuo',186.22649,4,,155.726,4,0
9159,b'The Bronx Horns',265.61261,10,,123.768,3,0
9160,b'Gonzalo Rubalcaba',374.49098,9,0.26586104921065007,142.839,1,0
9161,b'Precious Bryant',154.30485,9,0.0,179.081,1,2002
9162,b'Leona Naess',645.38077,9,0.548718667038785,120.36,4,2000
9163,b'Klubbingman feat. Beatrix Delgado',209.29261,11,,142.956,4,0
9164,b'The Chieftains',185.86077,2,0.5171489733498444,175.711,4,1971
9165,b'D.R.S.',237.16526,5,,165.168,3,1993
9166,b'Galactic',21.39383,5,,102.841,3,1998
9167,b'The Harvard Lampoon Comedians',77.21751,1,0.33207098227937304,151.215,7,0
9168,b'Information Society',251.61098,9,0.0,90.011,4,1990
9169,b'Perrey And Kingsley',119.64036,5,,140.638,1,1988
9170,b'Barbara Fairchild',178.36363,3,0.0,186.423,7,0
9171,b'Yolandita Monge',214.49098,1,,110.599,4,0
9172,b'David Guetta - Joachim Garraud - Chris Willis',432.90077,11,0.6189110863250518,85.351,1,0
9173,b'Hatebreed',209.05751,7,0.25923154445130436,110.016,4,2006
9174,b'Anti-Flag',188.55138,11,0.6138144439031618,146.141,1,2009
9175,b'Pam Thum',291.02975,1,0.23062689637927422,141.175,4,0
9176,b'Less Than Jake',125.28281,2,0.6407992049148461,133.05,1,1996
9177,b'Anti-Flag',99.00363,1,0.41967427880955327,106.065,1,2003
9178,b'Pelt',116.58404,6,0.0,87.46,7,0
9179,b'Lupe Fiasco',251.68934,2,,85.015,4,0
9180,"b""Her Majesty's Finest""",147.98322,2,,139.878,4,0
9181,b'Tyrone Taylor',290.16771,0,0.2273298748271557,174.33,1,0
9182,b'Kuijken Kwartet',125.93587,9,0.2998774882739778,135.759,1,0
9183,b'T.G. Sheppard',210.75546,7,,157.968,4,1992
9184,b'Dr. Elmo',152.37179,0,0.0,98.508,1,0
9185,b'David Jalbert',508.02893,3,,90.19,1,0
9186,b'Julien Clerc',266.29179,8,,97.007,4,1994
9187,b'The Jason Bonham Band',260.51873,0,0.0,142.26,4,1992
9188,b'Busta Rhymes',231.49669,8,,176.83,3,2001
9189,b'Paul Taylor',249.83465,5,0.6406840303493887,100.058,4,0
9190,b'Greek Gypsy Musicians',214.72608,5,0.0,158.419,7,0
9191,b'VHS Or Beta',343.562,8,0.5275553561232935,123.847,4,2004
9192,b'Vixen',229.642,0,0.682218135227129,129.846,4,1988
9193,b'Bill Douglas',147.17342,5,0.2707759989463275,108.948,4,0
9194,b'Kol Simcha',548.38812,0,0.3619211010027582,156.27,4,0
9195,b'Joey McIntyre',173.322,5,0.5508908402040344,202.693,5,0
9196,b'Josh Mullins',162.01098,8,,81.827,1,0
9197,b'Dennis Brown',218.46159,7,,88.384,4,0
9198,b'Kingston Trio',165.48526,9,,142.763,1,0
9199,b'Be Bop Deluxe',285.1522,1,,126.729,4,1975
9200,b'Peret',170.91873,1,,144.072,3,0
9201,b'Wyclef Jean featuring will.i.am and Melissa Jim\xc3\xa9nez;Wyclef Jean featuring Machel Montano_ Daniela Mercury_ Black Alex_ and Djakout Mizik',809.58649,7,,129.703,7,0
9202,b'Headliners',347.79383,8,,170.041,4,2006
9203,b'Clementina De Jesus',181.39383,4,,212.401,7,0
9204,b'The Velvet Underground',170.89261,0,0.7828689986809066,112.48,4,1985
9205,b'The Disposable Heroes Of Hiphoprisy',241.52771,2,0.5089846081034836,108.616,4,1992
9206,b'Big Audio Dynamite',209.97179,2,0.46054128135865785,122.077,4,0
9207,b'Mazz',251.61098,0,,106.847,4,0
9208,b'KT Tunstall',216.5024,7,0.6944535460616664,142.121,3,2004
9209,b'Barry Manilow',247.24853,4,0.23962909777363708,120.08,4,0
9210,b'Jean Marc Thibault',138.94485,0,,136.577,1,0
9211,b'Sabda Brahma',349.51791,10,,119.987,4,0
9212,b'Alias',256.67873,0,0.38293509007501925,120.093,4,0
9213,b'The Prodigy',296.38485,10,0.6733943356755118,115.236,4,0
9214,b'Arthur Tracy',188.86485,8,0.0,81.858,4,0
9215,b'Gertrudis',233.27302,9,0.3775316449767025,208.002,4,2003
9216,b'Clara Nunes',193.48853,6,,171.505,4,0
9217,b'The Distillers',188.21179,7,0.6068163271702843,178.142,4,2000
9218,b'David Saylor',217.65179,7,0.0,102.99,4,0
9219,b'Philippe Sarde',172.30322,2,,167.559,4,0
9220,b'Gorillaz',219.37587,7,0.5161218560317505,148.0,4,2005
9221,b'Andrae Crouch',352.86159,10,,85.989,4,0
9222,b'Carlos Baute',236.77342,9,0.26695518627553855,122.645,5,0
9223,b'Russ Morgan',197.38077,3,,100.341,1,0
9224,b'Phil Collins',346.5922,3,,89.921,4,1993
9225,b'Huey Dunbar',249.52118,3,0.37598430150044215,98.998,4,0
9226,b'Bon Jovi / Ray Davies',336.84853,6,,130.281,4,2002
9227,b'Timo Maas',232.38485,11,0.48828987603734525,124.995,4,2005
9228,b'Harry Choates',138.1873,6,,152.709,3,0
9229,b'Warrant',244.08771,7,0.6021943107797928,123.245,4,0
9230,b'Bill Cosby',157.43955,5,0.0,109.516,5,1967
9231,b'Pete Miser',32.96608,2,,95.761,4,0
9232,b'Barbara Lusch',263.81016,2,0.19421424618213098,121.379,4,0
9233,b'Studio',568.99873,7,0.6434705772425585,100.648,4,0
9234,b'You Should Go Ahead',234.78812,9,,143.513,4,0
9235,b'Placebo',237.94893,10,,136.957,4,1999
9236,b'Lil Wayne',98.16771,1,0.5726023283923434,123.881,5,0
9237,b'Spade Cooley',181.31546,9,,102.846,4,0
9238,b'Hushabye Baby',224.05179,11,,248.079,4,0
9239,b'Alain Turban',211.53914,2,,137.495,4,0
9240,b'brokeNCYDE',214.9873,1,0.682112970641015,119.612,4,2008
9241,b'Xzibit',213.78567,10,0.48093421280893994,96.57,4,2000
9242,b'Lili Ivanova',256.83546,8,,139.603,4,0
9243,b'Jimmy Page',207.72526,9,0.5742798770675863,81.982,4,1988
9244,b'Mercedes Castro',189.46567,4,,151.984,1,0
9245,b'Cactus',310.64771,7,0.6112146226111387,126.537,1,0
9246,b'Dr. Elmo',159.32036,9,,170.474,4,0
9247,b'Novaspace',389.61587,11,0.26695518627553855,139.991,1,2004
9248,b'Joe Rogan',183.97995,10,0.5331551918685794,58.165,4,2007
9249,b'Steel Pulse',266.05669,11,0.5912913733878069,153.264,4,1982
9250,b'Hector',223.13751,2,,120.833,4,0
9251,b'Phil Vassar',265.24689,9,0.5122536543033052,131.458,3,2000
9252,b'Intars Busulis',206.31465,2,0.40003965695463956,140.076,4,0
9253,b'The Bongo Man',447.58159,7,,85.915,3,0
9254,b'George Jones',143.0722,5,0.0,134.132,4,0
9255,b'Carroll Thompson',425.19465,7,,171.991,4,0
9256,b'Jorge Alfano',275.82649,8,,32.239,1,0
9257,b'Crematorium',198.26893,6,0.3347065490692206,84.913,4,2005
9258,b'The Twinkle Brothers',194.63791,0,0.0,120.538,4,0
9259,b'Chris Camozzi',276.40118,8,0.0,168.069,4,0
9260,b'Cocoa Tea',225.54077,4,0.0,160.022,4,2008
9261,b'Miriam Yeung',258.5073,0,,90.027,4,0
9262,b'Tha Liks',294.13832,1,,93.328,4,2001
9263,b'Jimmy Johnson',203.44118,2,0.0,182.542,4,0
9264,b'Juan Carmona; Ricardo Larroze',234.05669,2,,115.231,3,0
9265,b'Murskahumppa',121.57342,9,0.0,132.368,4,0
9266,b'Antonio Koudele',297.06404,9,,96.621,4,0
